2.108,1000
1.78,1500
1.873,2250
1.726,3375
1.855,5062
1.999,7593
2.466,11389
1.987,17083
2.095,25624
2.466,38436
2.266,57654
2.31,86481
2.491,129721
2.194,194581
2.045,291871
2.476,437806
2.406,656709
2.159,985063
2.468,1477594
2.535,2216391
2.55,3324586
2.471,4986879
2.21,7480318
2.364,11220477
2.109,16830715
