2.405,1000
1.993,1500
2.12,2250
2.054,3375
2.24,5062
2.278,7593
2.382,11389
2.123,17083
2.549,25624
2.53,38436
2.638,57654
2.543,86481
2.458,129721
2.453,194581
2.745,291871
2.673,437806
2.559,656709
2.482,985063
2.718,1477594
2.557,2216391
2.487,3324586
2.559,4986879
2.47,7480318
2.408,11220477
2.121,16830715
