8.886,1000
9.208,1500
9.595,2250
9.965,3375
10.376,5062
10.865,7593
11.49,11389
11.873,17083
12.323,25624
12.614,38436
12.683,57654
13.349,86481
13.637,129721
13.917,194581
14.15,291871
14.361,437806
14.611,656709
14.593,985063
14.87,1477594
14.793,2216391
15.05,3324586
15.269,4986879
15.518,7480318
14.801,11220477
13.616,16830715
